year,member_id,MBR_NAME,party,topic_name,classification,topic_vote_events,yes_votes,no_votes,directional_topic_votes,yes_pct,no_pct,stance
2025,H0370,Karen Keys-Gamarra,D,Health and Healthcare,Derived from LIS bill description,65,63,2,65,96.92307692307692,3.076923076923077,YES
2025,H0336,Nadarius E. Clark,D,Health and Healthcare,Derived from LIS bill description,64,62,2,64,96.875,3.125,YES
2025,H0355,Laura Jane Cohen,D,Health and Healthcare,Derived from LIS bill description,64,62,2,64,96.875,3.125,YES
2025,H0366,Phil M. Hernandez,D,Health and Healthcare,Derived from LIS bill description,65,62,2,64,96.875,3.125,YES
2025,H0375,Adele Y. McClure,D,Health and Healthcare,Derived from LIS bill description,65,62,2,64,96.875,3.125,YES
2025,H0323,Shelly A. Simonds,D,Health and Healthcare,Derived from LIS bill description,63,61,2,63,96.82539682539682,3.1746031746031744,YES
2025,H0351,Holly M. Seibold,D,Health and Healthcare,Derived from LIS bill description,63,61,2,63,96.82539682539682,3.1746031746031744,YES
2025,H0334,Elizabeth B. Bennett-Parker,D,Health and Healthcare,Derived from LIS bill description,61,59,2,61,96.72131147540983,3.278688524590164,YES
2025,H0371,Amy J. Laufer,D,Health and Healthcare,Derived from LIS bill description,63,59,2,61,96.72131147540983,3.278688524590164,YES
2025,H0322,Don Scott,D,Health and Healthcare,Derived from LIS bill description,60,58,2,60,96.66666666666667,3.3333333333333335,YES
2025,H0353,Bonita G. Anthony,D,Health and Healthcare,Derived from LIS bill description,60,58,2,60,96.66666666666667,3.3333333333333335,YES
2025,H0284,"Marcia S. ""Cia"" Price",D,Health and Healthcare,Derived from LIS bill description,145,140,5,145,96.55172413793103,3.4482758620689653,YES
2025,H0349,Jackie H. Glass,D,Health and Healthcare,Derived from LIS bill description,58,56,2,58,96.55172413793103,3.4482758620689653,YES
2025,H0374,Marty Martinez,D,Health and Healthcare,Derived from LIS bill description,57,55,2,57,96.49122807017544,3.508771929824561,YES
2025,H0219,Patrick A. Hope,D,Health and Healthcare,Derived from LIS bill description,144,134,5,139,96.40287769784173,3.597122302158273,YES
2025,H0227,Luke E. Torian,D,Health and Healthcare,Derived from LIS bill description,90,74,3,77,96.1038961038961,3.896103896103896,YES
2025,H0172,Mark D. Sickles,D,Health and Healthcare,Derived from LIS bill description,194,144,6,150,96.0,4.0,YES
2025,H0264,Marcus B. Simon,D,Health and Healthcare,Derived from LIS bill description,74,71,3,74,95.94594594594594,4.054054054054054,YES
2025,H0330,Candi Mundon King,D,Health and Healthcare,Derived from LIS bill description,67,64,3,67,95.52238805970148,4.477611940298507,YES
2025,H0206,Barry D. Knight,R,Health and Healthcare,Derived from LIS bill description,62,19,2,21,90.47619047619048,9.523809523809524,YES
2025,H0359,N. Baxter Ennis,R,Health and Healthcare,Derived from LIS bill description,130,112,16,128,87.5,12.5,YES
2025,H0238,M. Keith Hodges,R,Health and Healthcare,Derived from LIS bill description,169,145,23,168,86.30952380952381,13.690476190476192,YES
2025,H0073,"Robert D. Orrock, Sr.",R,Health and Healthcare,Derived from LIS bill description,139,117,20,137,85.40145985401459,14.5985401459854,YES
2025,H0315,Carrie E. Coyner,R,Health and Healthcare,Derived from LIS bill description,97,71,13,84,84.52380952380952,15.476190476190476,YES
2025,H0379,David Owen,R,Health and Healthcare,Derived from LIS bill description,129,108,20,128,84.375,15.625,YES
2025,H0325,Wendell S. Walker,R,Health and Healthcare,Derived from LIS bill description,131,110,21,131,83.96946564885496,16.030534351145036,YES
2025,H0347,"H. Otto Wachsmann, Jr.",R,Health and Healthcare,Derived from LIS bill description,131,108,23,131,82.44274809160305,17.557251908396946,YES
2025,H0367,Geary Higgins,R,Health and Healthcare,Derived from LIS bill description,130,107,23,130,82.3076923076923,17.692307692307693,YES
2025,H0346,Kim A. Taylor,R,Health and Healthcare,Derived from LIS bill description,133,95,21,116,81.89655172413794,18.103448275862068,YES
2025,H0335,Mike A. Cherry,R,Health and Healthcare,Derived from LIS bill description,133,107,24,131,81.67938931297711,18.3206106870229,YES
2025,H0342,Phillip A. Scott,R,Health and Healthcare,Derived from LIS bill description,129,100,26,126,79.36507936507937,20.634920634920633,YES
2025,H0224,James W. Morefield,R,Health and Healthcare,Derived from LIS bill description,75,57,17,74,77.02702702702703,22.972972972972975,YES
2025,H0363,W. Chad Green,R,Health and Healthcare,Derived from LIS bill description,63,48,15,63,76.19047619047619,23.809523809523807,YES
2025,H0329,Bill Wiley,R,Health and Healthcare,Derived from LIS bill description,75,57,18,75,76.0,24.0,YES
2025,H0267,"Robert S. Bloxom, Jr.",R,Health and Healthcare,Derived from LIS bill description,74,56,18,74,75.67567567567568,24.324324324324326,YES
2025,H0253,Terry L. Austin,R,Health and Healthcare,Derived from LIS bill description,78,58,19,77,75.32467532467533,24.675324675324674,YES
2025,H0358,"Mark L. Earley, Jr.",R,Health and Healthcare,Derived from LIS bill description,62,45,15,60,75.0,25.0,YES
2025,H0350,Ellen H. Campbell,R,Health and Healthcare,Derived from LIS bill description,88,59,20,79,74.68354430379746,25.31645569620253,YES
2025,H0357,Will Davis,R,Health and Healthcare,Derived from LIS bill description,62,46,16,62,74.19354838709677,25.806451612903224,YES
2025,H0352,"Jonathan ""Jed"" Arnold",R,Health and Healthcare,Derived from LIS bill description,65,45,16,61,73.77049180327869,26.229508196721312,YES
2025,H0056,Terry G. Kilgore,R,Health and Healthcare,Derived from LIS bill description,81,56,20,76,73.68421052631578,26.31578947368421,YES
2025,H0345,Anne Ferrell Tata,R,Health and Healthcare,Derived from LIS bill description,76,56,20,76,73.68421052631578,26.31578947368421,YES
2025,H0373,Ian T. Lovejoy,R,Health and Healthcare,Derived from LIS bill description,57,42,15,57,73.68421052631578,26.31578947368421,YES
2025,H0242,Israel D. O'Quinn,R,Health and Healthcare,Derived from LIS bill description,69,47,17,64,73.4375,26.5625,YES
2025,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Health and Healthcare,Derived from LIS bill description,61,44,16,60,73.33333333333333,26.666666666666668,YES
2025,H0328,Scott A. Wyatt,R,Health and Healthcare,Derived from LIS bill description,72,52,19,71,73.23943661971832,26.76056338028169,YES
2025,H0369,Hillary Pugh Kent,R,Health and Healthcare,Derived from LIS bill description,57,41,15,56,73.21428571428571,26.785714285714285,YES
2025,H0378,Chris Obenshain,R,Health and Healthcare,Derived from LIS bill description,64,46,18,64,71.875,28.125,YES
2025,H0337,A.C. Cordoza,R,Health and Healthcare,Derived from LIS bill description,67,48,19,67,71.64179104477611,28.35820895522388,YES
2025,H0124,R. Lee Ware,R,Health and Healthcare,Derived from LIS bill description,58,41,17,58,70.6896551724138,29.310344827586203,YES
2025,H0333,Jason S. Ballard,R,Health and Healthcare,Derived from LIS bill description,79,55,23,78,70.51282051282051,29.48717948717949,YES
2025,H0313,Amanda E. Batten,R,Health and Healthcare,Derived from LIS bill description,71,50,21,71,70.4225352112676,29.577464788732392,YES
2025,H0348,Wren M. Williams,R,Health and Healthcare,Derived from LIS bill description,75,52,22,74,70.27027027027027,29.72972972972973,YES
2025,H0384,Eric Phillips,R,Health and Healthcare,Derived from LIS bill description,59,40,18,58,68.96551724137932,31.03448275862069,YES
2025,H0231,Tony O. Wilt,R,Health and Healthcare,Derived from LIS bill description,72,48,23,71,67.6056338028169,32.3943661971831,YES
2025,H0247,Michael J. Webert,R,Health and Healthcare,Derived from LIS bill description,70,46,23,69,66.66666666666666,33.33333333333333,YES
2025,H0262,"James A. ""Jay"" Leftwich",R,Health and Healthcare,Derived from LIS bill description,69,46,23,69,66.66666666666666,33.33333333333333,YES
2025,H0376,Paul V. Milde,R,Health and Healthcare,Derived from LIS bill description,58,36,18,54,66.66666666666666,33.33333333333333,YES
2025,H0362,"Thomas A. Garrett, Jr.",R,Health and Healthcare,Derived from LIS bill description,62,39,20,59,66.10169491525424,33.89830508474576,YES
2025,H0136,"Thomas C. Wright, Jr.",R,Higher Education,Derived from LIS bill description,7,5,0,5,100.0,0.0,INSUFFICIENT DATA
2025,H0150,"Daniel W. Marshall, III",R,Higher Education,Derived from LIS bill description,8,1,0,1,100.0,0.0,INSUFFICIENT DATA
2025,H0172,Mark D. Sickles,D,Higher Education,Derived from LIS bill description,9,8,1,9,88.88888888888889,11.11111111111111,INSUFFICIENT DATA
2025,H0212,Betsy B. Carr,D,Higher Education,Derived from LIS bill description,9,8,1,9,88.88888888888889,11.11111111111111,INSUFFICIENT DATA
2025,H0301,David A. Reid,D,Higher Education,Derived from LIS bill description,9,8,1,9,88.88888888888889,11.11111111111111,INSUFFICIENT DATA
2025,H0327,Rodney T. Willett,D,Higher Education,Derived from LIS bill description,9,8,1,9,88.88888888888889,11.11111111111111,INSUFFICIENT DATA
2025,H0177,David L. Bulova,D,Higher Education,Derived from LIS bill description,8,7,1,8,87.5,12.5,INSUFFICIENT DATA
2025,H0227,Luke E. Torian,D,Higher Education,Derived from LIS bill description,9,7,1,8,87.5,12.5,INSUFFICIENT DATA
2025,H0281,Paul E. Krizek,D,Higher Education,Derived from LIS bill description,8,7,1,8,87.5,12.5,INSUFFICIENT DATA
2025,H0285,"C.E. Cliff Hayes, Jr.",D,Higher Education,Derived from LIS bill description,8,7,1,8,87.5,12.5,INSUFFICIENT DATA
2025,H0108,Vivian E. Watts,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0173,Jeion A. Ward,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0208,Charniele L. Herring,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0219,Patrick A. Hope,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0239,Alfonso H. Lopez,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0284,"Marcia S. ""Cia"" Price",D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0294,Karrie K. Delaney,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0305,Kathy K.L. Tran,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0322,Don Scott,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0334,Elizabeth B. Bennett-Parker,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0340,Michelle Lopes Maldonado,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0344,Irene Shin,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0349,Jackie H. Glass,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0351,Holly M. Seibold,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0353,Bonita G. Anthony,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0354,Katrina Callsen,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0360,Michael B. Feggans,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0361,Debra D. Gardner,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0365,"Rozia A. Henson, Jr.",D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0366,Phil M. Hernandez,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0368,Michael J. Jones,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0370,Karen Keys-Gamarra,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0374,Marty Martinez,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0375,Adele Y. McClure,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0382,Joshua E. Thomas,D,Higher Education,Derived from LIS bill description,7,6,1,7,85.71428571428571,14.285714285714285,INSUFFICIENT DATA
2025,H0073,"Robert D. Orrock, Sr.",R,Higher Education,Derived from LIS bill description,7,5,1,6,83.33333333333334,16.666666666666664,INSUFFICIENT DATA
2025,H0206,Barry D. Knight,R,Higher Education,Derived from LIS bill description,7,5,1,6,83.33333333333334,16.666666666666664,INSUFFICIENT DATA
2025,H0314,Joshua G. Cole,D,Higher Education,Derived from LIS bill description,7,5,1,6,83.33333333333334,16.666666666666664,INSUFFICIENT DATA
2025,H0385,JJ Singh,D,Higher Education,Derived from LIS bill description,7,5,1,6,83.33333333333334,16.666666666666664,INSUFFICIENT DATA
2025,H0224,James W. Morefield,R,Higher Education,Derived from LIS bill description,9,7,2,9,77.77777777777779,22.22222222222222,INSUFFICIENT DATA
2025,H0253,Terry L. Austin,R,Higher Education,Derived from LIS bill description,9,7,2,9,77.77777777777779,22.22222222222222,INSUFFICIENT DATA
2025,H0329,Bill Wiley,R,Higher Education,Derived from LIS bill description,9,7,2,9,77.77777777777779,22.22222222222222,INSUFFICIENT DATA
2025,H0238,M. Keith Hodges,R,Higher Education,Derived from LIS bill description,8,6,2,8,75.0,25.0,INSUFFICIENT DATA
2025,H0267,"Robert S. Bloxom, Jr.",R,Higher Education,Derived from LIS bill description,8,6,2,8,75.0,25.0,INSUFFICIENT DATA
2025,H0350,Ellen H. Campbell,R,Higher Education,Derived from LIS bill description,8,6,2,8,75.0,25.0,INSUFFICIENT DATA
2025,H0056,Terry G. Kilgore,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0124,R. Lee Ware,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0181,C. Todd Gilbert,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0231,Tony O. Wilt,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0247,Michael J. Webert,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0262,"James A. ""Jay"" Leftwich",R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0264,Marcus B. Simon,D,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0308,Joseph P. McNamara,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0317,Dan I. Helmer,D,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0321,Chris S. Runion,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0325,Wendell S. Walker,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0328,Scott A. Wyatt,R,Higher Education,Derived from LIS bill description,8,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0330,Candi Mundon King,D,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0333,Jason S. Ballard,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0337,A.C. Cordoza,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0346,Kim A. Taylor,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0347,"H. Otto Wachsmann, Jr.",R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0348,Wren M. Williams,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0352,"Jonathan ""Jed"" Arnold",R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0357,Will Davis,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0358,"Mark L. Earley, Jr.",R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0364,Timothy P. Griffin,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0367,Geary Higgins,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0369,Hillary Pugh Kent,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0373,Ian T. Lovejoy,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0376,Paul V. Milde,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0377,Delores Oates,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0378,Chris Obenshain,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0379,David Owen,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0384,Eric Phillips,R,Higher Education,Derived from LIS bill description,7,5,2,7,71.42857142857143,28.57142857142857,INSUFFICIENT DATA
2025,H0242,Israel D. O'Quinn,R,Higher Education,Derived from LIS bill description,7,4,3,7,57.14285714285714,42.857142857142854,INSUFFICIENT DATA
2025,H0207,Delores L. McQuinn,D,Higher Education,Derived from LIS bill description,18,17,1,18,94.44444444444444,5.555555555555555,YES
2025,H0336,Nadarius E. Clark,D,Higher Education,Derived from LIS bill description,17,16,1,17,94.11764705882352,5.88235294117647,YES
2025,H0355,Laura Jane Cohen,D,Higher Education,Derived from LIS bill description,17,16,1,17,94.11764705882352,5.88235294117647,YES
2025,H0371,Amy J. Laufer,D,Higher Education,Derived from LIS bill description,17,16,1,17,94.11764705882352,5.88235294117647,YES
2025,H0311,Alex Q. Askew,D,Higher Education,Derived from LIS bill description,15,14,1,15,93.33333333333333,6.666666666666667,YES
2025,H0266,Sam Rasoul,D,Higher Education,Derived from LIS bill description,19,13,1,14,92.85714285714286,7.142857142857142,YES
2025,H0323,Shelly A. Simonds,D,Higher Education,Derived from LIS bill description,13,12,1,13,92.3076923076923,7.6923076923076925,YES
2025,H0356,Rae Cousins,D,Higher Education,Derived from LIS bill description,13,12,1,13,92.3076923076923,7.6923076923076925,YES
2025,H0380,Atoosa R. Reaser,D,Higher Education,Derived from LIS bill description,13,12,1,13,92.3076923076923,7.6923076923076925,YES
2025,H0295,Kelly K. Convirs-Fowler,D,Higher Education,Derived from LIS bill description,12,11,1,12,91.66666666666666,8.333333333333332,YES
2025,H0359,N. Baxter Ennis,R,Higher Education,Derived from LIS bill description,12,10,2,12,83.33333333333334,16.666666666666664,YES
2025,H0372,Destiny LeVere Bolling,D,Higher Education,Derived from LIS bill description,18,14,3,17,82.35294117647058,17.647058823529413,YES
2025,H0343,Briana D. Sewell,D,Higher Education,Derived from LIS bill description,18,14,4,18,77.77777777777779,22.22222222222222,YES
2025,H0345,Anne Ferrell Tata,R,Higher Education,Derived from LIS bill description,18,14,4,18,77.77777777777779,22.22222222222222,YES
2025,H0342,Phillip A. Scott,R,Higher Education,Derived from LIS bill description,17,13,4,17,76.47058823529412,23.52941176470588,YES
2025,H0383,Eric R. Zehr,R,Higher Education,Derived from LIS bill description,17,13,4,17,76.47058823529412,23.52941176470588,YES
2025,H0279,Nicholas J. Freitas,R,Higher Education,Derived from LIS bill description,12,9,3,12,75.0,25.0,YES
2025,H0313,Amanda E. Batten,R,Higher Education,Derived from LIS bill description,12,9,3,12,75.0,25.0,YES
2025,H0362,"Thomas A. Garrett, Jr.",R,Higher Education,Derived from LIS bill description,17,12,4,16,75.0,25.0,YES
2025,H0315,Carrie E. Coyner,R,Higher Education,Derived from LIS bill description,14,10,4,14,71.42857142857143,28.57142857142857,YES
2025,H0335,Mike A. Cherry,R,Higher Education,Derived from LIS bill description,13,9,4,13,69.23076923076923,30.76923076923077,YES
2025,H0363,W. Chad Green,R,Higher Education,Derived from LIS bill description,13,9,4,13,69.23076923076923,30.76923076923077,YES
2025,H0150,"Daniel W. Marshall, III",R,Housing,Derived from LIS bill description,36,0,2,2,0.0,100.0,INSUFFICIENT DATA
2025,H0315,Carrie E. Coyner,R,Housing,Derived from LIS bill description,74,42,24,66,63.63636363636363,36.36363636363637,MIXED
2025,H0253,Terry L. Austin,R,Housing,Derived from LIS bill description,74,38,36,74,51.35135135135135,48.64864864864865,MIXED
2025,H0073,"Robert D. Orrock, Sr.",R,Housing,Derived from LIS bill description,34,17,17,34,50.0,50.0,MIXED
2025,H0267,"Robert S. Bloxom, Jr.",R,Housing,Derived from LIS bill description,58,29,29,58,50.0,50.0,MIXED
2025,H0373,Ian T. Lovejoy,R,Housing,Derived from LIS bill description,38,19,19,38,50.0,50.0,MIXED
2025,H0378,Chris Obenshain,R,Housing,Derived from LIS bill description,37,18,19,37,48.64864864864865,51.35135135135135,MIXED
2025,H0056,Terry G. Kilgore,R,Housing,Derived from LIS bill description,39,18,20,38,47.368421052631575,52.63157894736842,MIXED
2025,H0224,James W. Morefield,R,Housing,Derived from LIS bill description,65,30,35,65,46.15384615384615,53.84615384615385,MIXED
2025,H0346,Kim A. Taylor,R,Housing,Derived from LIS bill description,34,14,17,31,45.16129032258064,54.83870967741935,MIXED
2025,H0329,Bill Wiley,R,Housing,Derived from LIS bill description,57,25,32,57,43.859649122807014,56.14035087719298,MIXED
2025,H0337,A.C. Cordoza,R,Housing,Derived from LIS bill description,37,16,21,37,43.24324324324324,56.75675675675676,MIXED
2025,H0359,N. Baxter Ennis,R,Housing,Derived from LIS bill description,34,14,19,33,42.42424242424242,57.57575757575758,MIXED
2025,H0350,Ellen H. Campbell,R,Housing,Derived from LIS bill description,63,25,35,60,41.66666666666667,58.333333333333336,MIXED
2025,H0238,M. Keith Hodges,R,Housing,Derived from LIS bill description,43,17,26,43,39.53488372093023,60.46511627906976,MIXED
2025,H0333,Jason S. Ballard,R,Housing,Derived from LIS bill description,39,15,24,39,38.46153846153847,61.53846153846154,MIXED
2025,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Housing,Derived from LIS bill description,57,20,33,53,37.735849056603776,62.264150943396224,MIXED
2025,H0352,"Jonathan ""Jed"" Arnold",R,Housing,Derived from LIS bill description,76,28,48,76,36.84210526315789,63.1578947368421,MIXED
2025,H0231,Tony O. Wilt,R,Housing,Derived from LIS bill description,34,12,22,34,35.294117647058826,64.70588235294117,MIXED
2025,H0347,"H. Otto Wachsmann, Jr.",R,Housing,Derived from LIS bill description,34,12,22,34,35.294117647058826,64.70588235294117,MIXED
2025,H0384,Eric Phillips,R,Housing,Derived from LIS bill description,34,12,22,34,35.294117647058826,64.70588235294117,MIXED
2025,H0358,"Mark L. Earley, Jr.",R,Housing,Derived from LIS bill description,37,13,24,37,35.13513513513514,64.86486486486487,MIXED
2025,H0308,Joseph P. McNamara,R,Housing,Derived from LIS bill description,38,13,25,38,34.21052631578947,65.78947368421053,NO
2025,H0328,Scott A. Wyatt,R,Housing,Derived from LIS bill description,39,13,26,39,33.33333333333333,66.66666666666666,NO
2025,H0379,David Owen,R,Housing,Derived from LIS bill description,34,11,23,34,32.35294117647059,67.64705882352942,NO
2025,H0345,Anne Ferrell Tata,R,Housing,Derived from LIS bill description,44,14,30,44,31.818181818181817,68.18181818181817,NO
2025,H0367,Geary Higgins,R,Housing,Derived from LIS bill description,39,12,26,38,31.57894736842105,68.42105263157895,NO
2025,H0335,Mike A. Cherry,R,Housing,Derived from LIS bill description,34,10,23,33,30.303030303030305,69.6969696969697,NO
2025,H0206,Barry D. Knight,R,Housing,Derived from LIS bill description,60,7,19,26,26.923076923076923,73.07692307692307,NO
2025,H0325,Wendell S. Walker,R,Housing,Derived from LIS bill description,34,9,25,34,26.47058823529412,73.52941176470588,NO
2025,H0363,W. Chad Green,R,Housing,Derived from LIS bill description,34,9,25,34,26.47058823529412,73.52941176470588,NO
2025,H0376,Paul V. Milde,R,Housing,Derived from LIS bill description,34,9,25,34,26.47058823529412,73.52941176470588,NO
2025,H0357,Will Davis,R,Housing,Derived from LIS bill description,37,9,28,37,24.324324324324326,75.67567567567568,NO
2025,H0377,Delores Oates,R,Housing,Derived from LIS bill description,39,9,30,39,23.076923076923077,76.92307692307693,NO
2025,H0262,"James A. ""Jay"" Leftwich",R,Housing,Derived from LIS bill description,62,14,47,61,22.950819672131146,77.04918032786885,NO
2025,H0242,Israel D. O'Quinn,R,Housing,Derived from LIS bill description,34,7,24,31,22.58064516129032,77.41935483870968,NO
2025,H0124,R. Lee Ware,R,Housing,Derived from LIS bill description,34,7,25,32,21.875,78.125,NO
2025,H0369,Hillary Pugh Kent,R,Housing,Derived from LIS bill description,34,7,27,34,20.588235294117645,79.41176470588235,NO
2025,H0321,Chris S. Runion,R,Housing,Derived from LIS bill description,34,6,28,34,17.647058823529413,82.35294117647058,NO
2025,H0362,"Thomas A. Garrett, Jr.",R,Housing,Derived from LIS bill description,34,6,28,34,17.647058823529413,82.35294117647058,NO
2025,H0313,Amanda E. Batten,R,Housing,Derived from LIS bill description,37,6,31,37,16.216216216216218,83.78378378378379,NO
2025,H0136,"Thomas C. Wright, Jr.",R,Housing,Derived from LIS bill description,34,4,30,34,11.76470588235294,88.23529411764706,NO
2025,H0181,C. Todd Gilbert,R,Housing,Derived from LIS bill description,34,4,30,34,11.76470588235294,88.23529411764706,NO
2025,H0247,Michael J. Webert,R,Housing,Derived from LIS bill description,34,4,30,34,11.76470588235294,88.23529411764706,NO
2025,H0364,Timothy P. Griffin,R,Housing,Derived from LIS bill description,34,4,30,34,11.76470588235294,88.23529411764706,NO
2025,H0383,Eric R. Zehr,R,Housing,Derived from LIS bill description,34,4,30,34,11.76470588235294,88.23529411764706,NO
2025,H0348,Wren M. Williams,R,Housing,Derived from LIS bill description,37,4,33,37,10.81081081081081,89.1891891891892,NO
